Nivel de riesgo,Score riesgo,Alias,No. Serie,Marca,Modelo,Distribuidor,Estado,Horómetro,Edad equipo,Total servicios,Cerrados,Cerrada fuera,Pendientes,Backlog,Atraso máx hrs,Atraso prom hrs,T. Encendido hrs,Distancia,Última fecha mant.,Motivo clasificación
Crítico,72.0,AGROCISA - HFJ185765 - 862407061569715,HFJ185765-650514,CASE IH,FARMALL JX110,AGROCISAGRAL,Guanajuato,1051.5,2,8,2,2,4,6,1005,880.0,0.0,0.0,2025-03-12 13:57:00,6 servicio(s) pendiente/fuera; atraso máx. 1005 hrs
Crítico,72.0,865640063406141,S508116M-8105348,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Durango,1160.4,4,5,0,0,5,5,860,560.0,2.2,11.6,2025-11-02 15:43:00,5 servicio(s) pendiente/fuera; atraso máx. 860 hrs
Crítico,71.9,TEPSA - S507915M,S507915M-8099681,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Tlaxcala,1155.7,4,6,0,2,4,6,856,556.0,5.3,23.3,2024-06-08 20:44:00,6 servicio(s) pendiente/fuera; atraso máx. 856 hrs
Crítico,71.7,TRACSA-HFJ185396-866016064307761,HFJ185396-635900,CASE IH,FARMALL JX100,TRACSAGRAL,Jalisco,1046.0,2,16,0,0,16,16,996,583.5,0.0,0.0,2025-05-06 21:30:00,16 servicio(s) pendiente/fuera; atraso máx. 996 hrs
Crítico,71.4,866392061510420,NH10306M-001967108,NEW HOLLAND AG,TS6.110,AGROCISAGRAL,Michoacan de Ocampo,918.1,4,25,2,2,21,23,868,593.0,6.9,16.6,2024-05-12 09:20:00,23 servicio(s) pendiente/fuera; atraso máx. 868 hrs
Crítico,71.4,MADISA-866392061524314,S508202M-8104539,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,4,5,0,0,5,5,989,539.0,0.0,0.0,2024-04-10 19:05:00,5 servicio(s) pendiente/fuera; atraso máx. 989 hrs
Crítico,71.4,MADISA - S204656M,S204656M-8105236,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,San Luis Potosi,1138.3,4,5,0,1,4,5,838,538.0,0.0,0.0,2025-11-07 09:24:00,5 servicio(s) pendiente/fuera; atraso máx. 838 hrs
Crítico,71.4,862407060137779,HFJ185327-632491,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,3,4,0,0,4,4,1057,607.0,0.0,0.0,2025-11-01 08:33:00,4 servicio(s) pendiente/fuera; atraso máx. 1057 hrs
Crítico,71.3,TEPSA - S402654M,S402654M-8084286,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Guerrero,2926.3,5,15,5,5,5,10,527,377.0,12.8,2.1,,10 servicio(s) pendiente/fuera; atraso máx. 527 hrs
Crítico,71.2,862407061581421,4100529M-002145264,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Aguascalientes,1026.1,2,21,0,0,21,21,976,563.5,0.0,0.0,2025-10-01 18:51:00,21 servicio(s) pendiente/fuera; atraso máx. 976 hrs
Crítico,71.2,ATN - S508444M,S508444M-8107474,NEW HOLLAND AG,7610S HERENCIA,ATN,Chihuahua,1189.5,3,5,0,0,5,5,889,589.0,0.0,0.0,2024-05-12 12:53:00,5 servicio(s) pendiente/fuera; atraso máx. 889 hrs
Crítico,71.0,TRACSA - NH10615M,NH10615M-002027316,NEW HOLLAND AG,TS6.125,TRACSAGRAL,Michoacan de Ocampo,962.7,3,25,0,0,25,25,912,499.5,0.0,0.0,2025-11-07 09:32:00,25 servicio(s) pendiente/fuera; atraso máx. 912 hrs
Crítico,71.0,TRACSA - S508303M,S508303M-8103386,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,961.7,3,23,0,0,23,23,913,500.5,0.0,0.0,2025-12-02 09:22:00,23 servicio(s) pendiente/fuera; atraso máx. 913 hrs
Crítico,71.0,TEPSA - 4100343M,4100343M-002028065,NEW HOLLAND AG,TS6.120 ELITE,TAPSA,Veracruz de Ignacio de la Llave,961.6,3,8,0,0,8,8,911,498.5,3.6,11.2,2025-10-11 15:54:00,8 servicio(s) pendiente/fuera; atraso máx. 911 hrs
Crítico,71.0,48-P022537-6610,S24436M-8070485,NEW HOLLAND AG,6610S,MADISAGRAL,Hidalgo,1799.6,6,10,2,1,7,8,599,299.3,0.0,0.0,2024-09-03 07:56:00,8 servicio(s) pendiente/fuera; atraso máx. 599 hrs; edad 6 años
Crítico,71.0,ATC - S508545M,S508545M-8109983,NEW HOLLAND AG,7610S HERENCIA,ATC,Guanajuato,1183.5,3,8,1,3,4,7,883,583.0,0.0,0.0,2024-05-12 10:08:00,7 servicio(s) pendiente/fuera; atraso máx. 883 hrs
Crítico,71.0,862407060125378,S306919M-8124452,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,1184.8,3,6,0,0,6,6,884,584.0,0.0,0.0,2025-09-11 19:18:00,6 servicio(s) pendiente/fuera; atraso máx. 884 hrs
Crítico,71.0,862407061690826,NH11221M-002243090,NEW HOLLAND AG,TS6.125,ATN,Coahuila de Zaragoza,1076.5,1,5,0,0,5,5,1028,761.3,11.6,50.7,2025-11-10 13:48:00,5 servicio(s) pendiente/fuera; atraso máx. 1028 hrs
Crítico,70.9,862407060161472,HFJ185555-642774,CASE IH,95JX,MADISAGRAL,Chihuahua,1018.6,2,5,0,1,4,5,968,555.5,0.0,0.0,2024-06-08 20:41:00,5 servicio(s) pendiente/fuera; atraso máx. 968 hrs
Crítico,70.8,866016064465965,NH10919M-002101404,NEW HOLLAND AG,TS6.110,TEPSA,Oaxaca,1012.0,2,8,2,0,6,6,963,838.0,2.8,11.4,2024-08-12 19:39:00,6 servicio(s) pendiente/fuera; atraso máx. 963 hrs
Crítico,70.8,MADISA - T050411M-715378248,T050411M-715378248,NEW HOLLAND AG,TT75,MADISAGRAL,Tabasco,1174.8,3,6,0,1,5,6,874,574.0,0.0,0.0,2025-01-06 10:48:00,6 servicio(s) pendiente/fuera; atraso máx. 874 hrs
Crítico,70.7,AGROCISA - S508341M,S508341M-8107441,NEW HOLLAND AG,7610S HERENCIA,AGROCISAGRAL,Jalisco,1170.8,3,9,0,4,5,9,870,570.0,0.0,0.0,2024-06-08 20:58:00,9 servicio(s) pendiente/fuera; atraso máx. 870 hrs
Crítico,70.6,AGTRAC - S508751M,S508751M-8120978,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Jalisco,949.0,3,6,0,0,6,6,898,485.5,0.0,0.0,2024-05-12 10:14:00,6 servicio(s) pendiente/fuera; atraso máx. 898 hrs
Crítico,70.6,MADISA-866392061492785,4100264M-002028539,NEW HOLLAND AG,TS6.120 ELITE,MADISAGRAL,Tlaxcala,1166.1,3,5,0,1,4,5,867,567.0,0.0,0.0,,5 servicio(s) pendiente/fuera; atraso máx. 867 hrs
Crítico,70.5,ALTENOS - 862255067412244,S508920M-8123910,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,1162.6,3,7,0,3,4,7,863,563.0,3.7,0.5,2025-03-08 22:04:00,7 servicio(s) pendiente/fuera; atraso máx. 863 hrs
Crítico,70.5,862407061525709,S509314M-8130085,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Zacatecas,1004.7,2,6,0,0,6,6,954,541.5,0.0,0.0,2024-05-12 15:31:00,6 servicio(s) pendiente/fuera; atraso máx. 954 hrs
Crítico,70.5,862407061485839,S509221M-8129584,NEW HOLLAND AG,7610S HERENCIA,ATN,Chihuahua,1004.7,2,6,1,0,5,5,954,487.3,1.6,0.0,2025-03-11 15:54:00,5 servicio(s) pendiente/fuera; atraso máx. 954 hrs
Crítico,70.4,862407061508309,S509346M-8131399,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Mexico,1000.8,2,13,1,0,12,12,951,484.3,4.1,16.9,2025-04-02 09:01:00,12 servicio(s) pendiente/fuera; atraso máx. 951 hrs
Crítico,70.4,862407062147545,S307109M-6307955,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,1057.8,1,4,0,0,4,4,1008,595.5,6.1,19.5,2025-11-07 09:45:00,4 servicio(s) pendiente/fuera; atraso máx. 1008 hrs
Crítico,70.3,AGROCISA - 5801028M,5801028M-727360493,NEW HOLLAND AG,6810,AGROCISAGRAL,Jalisco,877.9,4,41,0,3,38,41,827,560.3,0.0,0.0,2024-06-11 01:28:00,41 servicio(s) pendiente/fuera; atraso máx. 827 hrs
Crítico,70.3,862407061532390,NH10982M-002133821,NEW HOLLAND AG,TS6.140,ATN,Chihuahua,995.2,2,9,0,0,9,9,945,532.5,0.9,0.1,2025-06-10 13:58:00,9 servicio(s) pendiente/fuera; atraso máx. 945 hrs
Crítico,70.2,862407062132174,4100561M-002143439,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Oaxaca,991.4,2,10,0,0,10,10,941,528.5,0.0,0.0,2025-08-01 12:19:00,10 servicio(s) pendiente/fuera; atraso máx. 941 hrs
Crítico,70.2,862407062096502,S509521M-6306363,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,993.4,2,9,0,0,9,9,943,530.5,4.3,13.8,2025-05-09 15:36:00,9 servicio(s) pendiente/fuera; atraso máx. 943 hrs
Crítico,70.1,MADISA-4100273M-002044302,4100273M-002044302,NEW HOLLAND AG,TS6.120 ELITE,MADISAGRAL,Oaxaca,1146.9,3,60,3,0,57,57,850,850.0,13.7,50.9,,57 servicio(s) pendiente/fuera; atraso máx. 850 hrs
Crítico,70.1,TEPSA - 5801022M,5801022M-727361992,NEW HOLLAND AG,6810,TEPSA,Tlaxcala,1089.8,4,52,2,0,50,50,791,491.0,7.2,14.4,2024-06-08 21:49:00,50 servicio(s) pendiente/fuera; atraso máx. 791 hrs
Crítico,70.0,862407061485136,Desconocido,NEW HOLLAND CE,B80C,Desconocido,Desconocido,0.0,0,8,0,0,8,8,2017,1159.9,0.0,0.0,2024-05-12 10:19:00,8 servicio(s) pendiente/fuera; atraso máx. 2017 hrs
Crítico,70.0,862407060160797,S306981M-8123757,NEW HOLLAND AG,6610S HERENCIA,AGROEQUIPOS,Chiapas,985.1,2,8,0,0,8,8,935,522.5,0.0,0.0,2025-01-01 15:35:00,8 servicio(s) pendiente/fuera; atraso máx. 935 hrs
Crítico,70.0,ALTENOS - 862407060127085,S508912M-8123298,NEW HOLLAND AG,7610S HERENCIA,altenos,Guanajuato,926.8,3,8,0,4,4,8,876,609.3,2.3,6.9,2024-05-11 12:25:00,8 servicio(s) pendiente/fuera; atraso máx. 876 hrs
Crítico,70.0,TRACTIESA - S508250M,S508250M-8103163,NEW HOLLAND AG,7610S HERENCIA,TRACTIESA,Michoacan de Ocampo,1088.3,4,6,0,2,4,6,790,490.0,0.8,1.6,2024-09-06 10:31:00,6 servicio(s) pendiente/fuera; atraso máx. 790 hrs
Crítico,70.0,862407061746289,HFJ185920-657064,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,2,4,0,0,4,4,1068,655.5,0.0,0.0,2025-12-09 07:57:00,4 servicio(s) pendiente/fuera; atraso máx. 1068 hrs
Crítico,69.9,MADISA - 5801010M,5801010M-727358614,NEW HOLLAND AG,6810,MADISAGRAL,Oaxaca,1082.7,4,6,0,2,4,6,784,484.0,13.7,2.0,2025-11-01 17:02:00,6 servicio(s) pendiente/fuera; atraso máx. 784 hrs
Crítico,69.9,AGROCISA - S306393M,S306393M-8094670,NEW HOLLAND AG,6610S,AGROCISAGRAL,Jalisco,2673.4,4,11,6,2,3,5,573,423.0,0.0,0.0,2025-11-02 15:50:00,5 servicio(s) pendiente/fuera; atraso máx. 573 hrs
Crítico,69.7,866016064467086,S509078M-8125812,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1193.3,2,10,1,0,9,9,894,594.0,0.1,0.0,2024-10-12 11:09:00,9 servicio(s) pendiente/fuera; atraso máx. 894 hrs
Crítico,69.7,860092059691150,T050516M-715377991,NEW HOLLAND AG,TT75,MADISAGRAL,Puebla,1137.6,3,6,1,2,3,5,837,537.0,0.0,0.0,2024-05-11 21:41:00,5 servicio(s) pendiente/fuera; atraso máx. 837 hrs
Crítico,69.6,862407061539544,S509156M-8127443,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Hidalgo,968.3,2,14,0,1,13,14,920,507.5,3.1,17.4,2025-03-12 11:39:00,14 servicio(s) pendiente/fuera; atraso máx. 920 hrs
Crítico,69.5,862407061673616,S509380M-8131371,NEW HOLLAND AG,7610S HERENCIA,TRACTIESA,Mexico,967.6,2,20,0,0,20,20,918,505.5,0.3,3.0,,20 servicio(s) pendiente/fuera; atraso máx. 918 hrs
Crítico,69.5,866016064543910,NH10857M-002085700,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,1129.4,3,12,2,0,10,10,829,529.0,0.0,0.0,2025-07-02 13:51:00,10 servicio(s) pendiente/fuera; atraso máx. 829 hrs
Crítico,69.5,ATN - S402843M,S402843M-8103369,NEW HOLLAND AG,7610S HERENCIA,ATN,Guanajuato,1128.3,3,8,0,4,4,8,828,528.0,0.0,0.0,2024-04-06 21:52:00,8 servicio(s) pendiente/fuera; atraso máx. 828 hrs
Crítico,69.5,ALTENOS - S402831M,S402831M-8107799,NEW HOLLAND AG,7610S HERENCIA,altenos,Nayarit,1068.1,4,8,0,4,4,8,770,470.0,11.2,38.8,2025-11-09 15:57:00,8 servicio(s) pendiente/fuera; atraso máx. 770 hrs
Crítico,69.5,ENAGRI - 866392063314771,S508892M-8122175,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Nayarit,1130.7,3,8,1,0,7,7,830,530.0,0.0,0.0,2024-06-08 20:20:00,7 servicio(s) pendiente/fuera; atraso máx. 830 hrs
Crítico,69.5,TRACSA - 5800425M,5800425M,NEW HOLLAND AG,7810,TRACSAGRAL,Michoacan de Ocampo,2335.9,5,8,1,0,7,7,535,385.0,0.0,0.0,2024-06-08 20:35:00,7 servicio(s) pendiente/fuera; atraso máx. 535 hrs
Crítico,69.5,MADISA-866392069176786,5801367M-728366743,NEW HOLLAND AG,7810,MADISAGRAL,Puebla,907.5,3,5,0,1,4,5,857,444.5,0.0,0.0,2025-03-02 12:29:00,5 servicio(s) pendiente/fuera; atraso máx. 857 hrs
Crítico,69.4,TRACSA - 4100242M,4100242M-002031142,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Aguascalientes,906.0,3,85,0,0,85,85,855,442.5,0.0,0.0,2025-05-11 14:59:00,85 servicio(s) pendiente/fuera; atraso máx. 855 hrs
Crítico,69.4,TEPSA - S306230M,S306230M-8085864,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,2333.5,5,14,2,6,6,12,533,383.0,0.0,0.0,,12 servicio(s) pendiente/fuera; atraso máx. 533 hrs
Crítico,69.4,862407061531772,S307033M-8123675,NEW HOLLAND AG,6610S HERENCIA,ATN,Chihuahua,964.6,2,7,0,0,7,7,914,501.5,0.0,0.0,2025-08-02 11:07:00,7 servicio(s) pendiente/fuera; atraso máx. 914 hrs
Crítico,69.4,TRACSA - 4100352M,4100352M-002028535,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Aguascalientes,906.1,3,6,0,0,6,6,856,443.5,0.0,0.0,2025-08-11 15:41:00,6 servicio(s) pendiente/fuera; atraso máx. 856 hrs
Crítico,69.3,TRACSA - NH10565M,NH10565M-001955943,NEW HOLLAND AG,TS6.125,TRACSAGRAL,Jalisco,901.8,3,25,0,0,25,25,851,584.3,0.0,0.0,2025-07-10 09:00:00,25 servicio(s) pendiente/fuera; atraso máx. 851 hrs
Crítico,69.3,866016064407843,5801538M-727384749,NEW HOLLAND AG,6810,TRACTIESA,Mexico,1181.0,2,24,1,0,23,23,880,580.0,0.0,0.0,2025-10-01 11:56:00,23 servicio(s) pendiente/fuera; atraso máx. 880 hrs
Crítico,69.3,TRACSA - NH09897M,NH09897M,NEW HOLLAND AG,TS6.125,TRACSAGRAL,Jalisco,2653.3,4,8,1,0,7,7,553,403.0,0.0,0.0,2025-04-03 00:22:00,7 servicio(s) pendiente/fuera; atraso máx. 553 hrs
Crítico,69.3,862407060151127,NH10941M-001926004,NEW HOLLAND AG,TS6.125,TRACSAGRAL,Aguascalientes,961.5,2,6,0,0,6,6,912,499.5,3.6,5.6,2025-06-11 17:58:00,6 servicio(s) pendiente/fuera; atraso máx. 912 hrs
Crítico,69.2,TRACSA - 5800474M,5800474M,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,2059.8,5,7,1,0,6,6,559,409.0,0.0,0.0,2025-04-01 08:37:00,6 servicio(s) pendiente/fuera; atraso máx. 559 hrs
Crítico,69.1,AGROCISA - S507833M,S507833M-8093775,NEW HOLLAND AG,7610S HERENCIA,AGROCISAGRAL,Guanajuato,2381.6,4,15,1,7,7,14,581,431.0,0.0,0.0,2024-08-03 20:06:00,14 servicio(s) pendiente/fuera; atraso máx. 581 hrs
Crítico,69.1,ATN - 5800435M,5800435M,NEW HOLLAND AG,6810,ATN,Hidalgo,2056.5,5,7,0,0,7,7,556,406.0,0.0,0.0,2024-06-03 23:26:00,7 servicio(s) pendiente/fuera; atraso máx. 556 hrs
Crítico,69.1,353738102801105,NH001286M-947826,NEW HOLLAND AG,TS6.110,AGROCISAGRAL,Jalisco,7664.9,3,6,0,3,3,6,164,164.0,0.0,0.0,2024-04-06 21:47:00,6 servicio(s) pendiente/fuera; horómetro alto 7665 hrs
Crítico,69.1,ATN - S204540M,S204540M,NEW HOLLAND AG,6610S HERENCIA,ATN,Chihuahua,1793.9,5,7,2,0,5,5,593,443.0,0.0,0.0,2025-03-08 22:15:00,5 servicio(s) pendiente/fuera; atraso máx. 593 hrs
Crítico,69.0,ALTENOS-5801467M-866392066816525,5801467M-727387360,NEW HOLLAND AG,6810,altenos,Jalisco,889.1,3,8,2,2,4,6,840,565.0,1.2,0.4,2025-05-01 09:35:00,6 servicio(s) pendiente/fuera; atraso máx. 840 hrs
Crítico,68.9,862407062829118,S509429M-8133115,NEW HOLLAND AG,7610S HERENCIA,TRACTIESA,Mexico,946.1,2,13,0,0,13,13,896,483.5,4.7,3.4,2025-11-07 10:06:00,13 servicio(s) pendiente/fuera; atraso máx. 896 hrs
Crítico,68.9,TRACSA - S204668M,S204668M-8097611,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Hidalgo,828.0,4,9,0,0,9,9,778,511.3,0.0,0.0,2024-11-12 10:57:00,9 servicio(s) pendiente/fuera; atraso máx. 778 hrs
Crítico,68.9,MADISA - 862407060158155,HFJ185355-633937,CASE IH,FARMALL JX110,MADISAGRAL,Tamaulipas,888.4,3,6,0,2,4,6,838,571.3,0.0,0.0,2025-01-06 10:30:00,6 servicio(s) pendiente/fuera; atraso máx. 838 hrs
Crítico,68.9,862407060160607,HFJ185607-642855,CASE IH,95JX,MADISAGRAL,Puebla,947.9,2,5,0,1,4,5,897,484.5,0.0,0.0,2025-05-11 10:56:00,5 servicio(s) pendiente/fuera; atraso máx. 897 hrs
Crítico,68.8,866016064478976,HFJ185552-642947,CASE IH,FARMALL JX110,AGROSURTE,Guanajuato,1162.2,2,6,0,0,6,6,862,562.0,0.0,0.0,2025-11-11 07:59:00,6 servicio(s) pendiente/fuera; atraso máx. 862 hrs
Crítico,68.8,DASSA - 4100443M,4100443M-002050253,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,884.3,3,6,0,0,6,6,834,567.3,0.5,0.7,2024-05-12 10:36:00,6 servicio(s) pendiente/fuera; atraso máx. 834 hrs
Crítico,68.8,ALTENOS - 866392063334308,S508911M-8122482,NEW HOLLAND AG,7610S HERENCIA,altenos,Aguascalientes,1104.3,3,6,0,3,3,6,804,504.0,0.0,0.0,,6 servicio(s) pendiente/fuera; atraso máx. 804 hrs
Crítico,68.8,MADISA-866392061535831,S306821M-8113322,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Puebla,883.0,3,5,0,1,4,5,833,566.3,0.0,0.0,2025-04-03 09:04:00,5 servicio(s) pendiente/fuera; atraso máx. 833 hrs
Crítico,68.7,TRACTIESA - 866016064325581,HFJ185442-636866,CASE IH,FARMALL JX100,TRACTIESA,Mexico,937.8,2,12,1,0,11,11,888,763.0,5.3,12.3,2024-05-12 10:10:00,11 servicio(s) pendiente/fuera; atraso máx. 888 hrs
Crítico,68.6,ATC - 866392066775879,S508838M-8122286,NEW HOLLAND AG,7610S HERENCIA,ATC,Quintana Roo,1097.5,3,6,0,3,3,6,797,497.0,6.1,37.5,2024-05-12 15:21:00,6 servicio(s) pendiente/fuera; atraso máx. 797 hrs
Crítico,68.6,ENAGRI - S508667M,S508667M-8114086,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,877.1,3,6,1,0,5,5,827,552.0,4.0,7.8,2025-03-08 21:53:00,5 servicio(s) pendiente/fuera; atraso máx. 827 hrs
Crítico,68.5,ATN - S507901M,S507901M,NEW HOLLAND AG,7610S HERENCIA,ATN,Durango,4741.1,4,18,5,4,9,13,241,241.0,0.0,0.0,,13 servicio(s) pendiente/fuera
Crítico,68.5,862407062864388,S307090M-6306371,NEW HOLLAND AG,6610S HERENCIA,TAPSA,Puebla,931.1,2,11,0,0,11,11,881,614.3,7.4,28.4,,11 servicio(s) pendiente/fuera; atraso máx. 881 hrs
Crítico,68.5,862407061478792,S509302M-8130051,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Nayarit,931.3,2,8,0,0,8,8,881,468.5,0.0,0.0,2025-12-12 12:22:00,8 servicio(s) pendiente/fuera; atraso máx. 881 hrs
Crítico,68.5,TRACSA - HFJ182915,HFJ182915,CASE IH,FARMALL JX100,TRACSAGRAL,Guanajuato,2095.5,4,7,0,0,7,7,595,445.0,0.0,0.0,2024-04-10 20:23:00,7 servicio(s) pendiente/fuera; atraso máx. 595 hrs
Crítico,68.4,866392069115826,NH10750M-002054641,NEW HOLLAND AG,TS6.125,AGROCISAGRAL,Michoacan de Ocampo,870.3,3,13,1,2,10,12,820,545.0,0.0,0.0,2025-11-07 10:37:00,12 servicio(s) pendiente/fuera; atraso máx. 820 hrs
Crítico,68.4,ALTENOS - 866016064474231,S508979M-8125656,NEW HOLLAND AG,7610S HERENCIA,altenos,Mexico,1091.8,3,6,0,3,3,6,791,491.0,2.3,1.0,2025-11-07 09:25:00,6 servicio(s) pendiente/fuera; atraso máx. 791 hrs
Crítico,68.3,HV607 SBA ATC,3HAEKTAT4ML494488,CASE IH,105,ATC,Oaxaca,12955.0,5,36,0,4,32,36,0,0.0,0.0,0.0,,36 servicio(s) pendiente/fuera; horómetro alto 12955 hrs
Crítico,68.3,JOHN DEERE- ATC,HFJ32145610,JOHN DEERE,6155J,ATC,Guanajuato,14065.2,5,30,0,0,30,30,0,0.0,0.0,0.0,,30 servicio(s) pendiente/fuera; horómetro alto 14065 hrs
Crítico,68.3,356052106961056,H101180M-8080021,NEW HOLLAND AG,TS6.110,TEPSA,Veracruz de Ignacio de la Llave,19734.9,5,35,19,8,8,16,0,0.0,0.0,0.0,,16 servicio(s) pendiente/fuera; horómetro alto 19735 hrs
Crítico,68.3,Silopacas SC/MAD.QRO,H51603M-6054390,CASE IH,105,ARBSA,Queretaro,7826.0,5,14,0,0,14,14,0,0.0,0.0,0.0,,14 servicio(s) pendiente/fuera; horómetro alto 7826 hrs
Crítico,68.3,ATN - S507431M,S507431M,NEW HOLLAND AG,7610S HERENCIA,ATN,Hidalgo,2558.7,5,9,0,0,9,9,458,308.0,0.0,0.0,2025-11-02 18:34:00,9 servicio(s) pendiente/fuera; atraso máx. 458 hrs
Crítico,68.3,353738102821038,ZJBH01596,CASE IH,Desconocido,AGROSURTE,Guanajuato,6339.7,5,14,5,0,9,9,0,0.0,0.0,0.0,,9 servicio(s) pendiente/fuera; horómetro alto 6340 hrs
Crítico,68.3,353738103033807,S22672M,NEW HOLLAND AG,6610S,ARBSA,Sonora,6706.7,5,8,0,4,4,8,0,0.0,0.0,0.0,,8 servicio(s) pendiente/fuera; horómetro alto 6707 hrs
Crítico,68.3,ENAGRI - 4100208M,4100208M-002033022,NEW HOLLAND AG,TS6.120 ELITE,ENAGRI,Durango,867.9,3,6,0,0,6,6,817,550.3,1.8,1.6,2024-07-11 22:10:00,6 servicio(s) pendiente/fuera; atraso máx. 817 hrs
Crítico,68.3,AARON LUKE,NH08585M,Desconocido,Desconocido,DASSA,Sinaloa,7847.7,5,5,0,0,5,5,0,0.0,0.0,0.0,,5 servicio(s) pendiente/fuera; horómetro alto 7848 hrs
Crítico,68.2,TEVSA-S306180M,S306180M-8081184,NEW HOLLAND AG,6610S,TEPSA,Puebla,2287.7,5,13,0,5,8,13,489,339.0,0.4,0.0,2025-04-03 01:10:00,13 servicio(s) pendiente/fuera; atraso máx. 489 hrs
Crítico,68.2,ALTENOS - S508045M,S508045M-8099770,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,805.7,4,10,0,3,7,10,755,488.3,0.0,0.0,2024-05-12 21:52:00,10 servicio(s) pendiente/fuera; atraso máx. 755 hrs
Crítico,68.2,TRACSA - 5800401M,5800401M,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,1495.3,5,6,1,0,5,5,595,445.0,0.0,0.0,2024-04-10 20:00:00,5 servicio(s) pendiente/fuera; atraso máx. 595 hrs
Crítico,68.1,862407060125675,S306993M-8122387,NEW HOLLAND AG,6610S HERENCIA,TRIOSA,Oaxaca,918.1,2,7,0,0,7,7,869,602.3,9.0,18.6,2025-04-03 07:16:00,7 servicio(s) pendiente/fuera; atraso máx. 869 hrs
Crítico,68.0,862407062880384,S509592M-6306649,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,913.2,2,13,1,0,12,12,863,738.0,11.5,52.6,2025-08-02 15:18:00,12 servicio(s) pendiente/fuera; atraso máx. 863 hrs
Crítico,68.0,MADISA - S509276M - 862407061536078,S509276M-8130090,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Veracruz de Ignacio de la Llave,1133.1,2,14,3,0,11,11,836,836.0,7.9,36.4,,11 servicio(s) pendiente/fuera; atraso máx. 836 hrs
Crítico,68.0,AGROCISA-4100054M,4100054M-001930722,NEW HOLLAND AG,TS6.120 ELITE,AGROCISAGRAL,Jalisco,2076.1,4,12,3,4,5,9,577,427.0,9.1,12.7,2024-11-03 08:22:00,9 servicio(s) pendiente/fuera; atraso máx. 577 hrs
Crítico,68.0,862407060167487,S204803M-8122203,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Jalisco,914.9,2,6,0,0,6,6,865,598.3,1.8,1.5,2024-04-10 20:06:00,6 servicio(s) pendiente/fuera; atraso máx. 865 hrs
Crítico,67.9,862407061485078,S509322M-8130089,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Tlaxcala,908.6,2,11,0,0,11,11,863,596.3,11.2,45.0,,11 servicio(s) pendiente/fuera; atraso máx. 863 hrs
Crítico,67.9,ENAGRI - NH10393M,NH10393M-001950060,NEW HOLLAND AG,TS6.125,ENAGRI,Nayarit,791.5,4,7,0,0,7,7,745,478.3,0.0,0.0,,7 servicio(s) pendiente/fuera; atraso máx. 745 hrs
Crítico,67.8,ARBSA - S507988M,S507988M-8097227,NEW HOLLAND AG,7610S HERENCIA,ARBSA,Guanajuato,790.8,4,16,0,3,13,16,741,474.3,0.0,25.6,2025-11-07 09:34:00,16 servicio(s) pendiente/fuera; atraso máx. 741 hrs
Crítico,67.8,862407060155730,S509053M-8126659,NEW HOLLAND AG,7610S HERENCIA,ATN,Durango,905.5,2,15,0,0,15,15,859,592.3,0.0,0.0,,15 servicio(s) pendiente/fuera; atraso máx. 859 hrs
