Num,Distribuidor,IMEI,Alias,Marca,Modelo,Ciudad,Latitud,Longitud,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
165,AGROSURTE,865640063398512,AGROSURTE - HFJ183616,CASE IH,,0,20.5259063,-100.9781761,58,106,92,90,96,75,42,35,52,78,108,73
166,AGROSURTE,866392061448183,AGROSURTE - HFJ183950,CASE IH,,0,19.886326,-100.4473408,0,0,0,0,0,0,0,0,1,0,0,0
167,AGROSURTE,866392061515353,AGROSURTE - HFJ183962,CASE IH,,0,21.2344495,-100.6348501,0,0,0,0,0,0,0,0,0,0,0,0
168,AGROSURTE,866392061455675,AGROSURTE - HFJ184019,CASE IH,,0,20.5440786,-101.1089068,92,24,7,31,99,66,29,6,10,4,18,58
169,AGROSURTE,866392061719195,AGROSURTE - HFJ184072,CASE IH,,0,20.2756663,-101.4747855,1,2,1,2,0,52,20,4,0,0,0,0
170,AGROSURTE,866392067945695,AGROSURTE - HFJ184423,CASE IH,,0,20.5046575,-101.4751406,11,2,0,0,28,40,0,3,0,0,0,6
171,AGROSURTE,866392067931554,AGROSURTE - HFJ184518,CASE IH,,0,20.3780891,-101.0610053,0,0,1,1,14,33,36,1,0,0,2,40
172,AGROSURTE,866392068924889,AGROSURTE-866392068924889,CASE IH,,0,20.7366708,-100.0350771,6,6,0,4,8,4,0,4,13,0,19,11
173,AGROSURTE,866392069002610,AGROSURTE-HFJ185299-866392069002610,CASE IH,,0,20.4884436,-101.1371575,31,29,31,20,2,0,0,0,0,7,22,86
174,AGROCISA,352556102921207,352556102921207,0,0,Villa de Allende,19.4727513,-99.960907,1,0,0,0,0,0,0,0,0,0,0,0
175,AGROCISA,353738102800107,353738102800107,NEW HOLLAND AG,TT75,0,20.3607008,-102.4491396,0,7,0,0,0,11,3,2,8,0,0,0
176,AGROCISA,353738102801105,353738102801105,NEW HOLLAND AG,TS6.110,0,20.2986895,-102.5443621,0,0,0,0,1,34,0,0,1,12,0,25
177,AGROCISA,353738102814504,353738102814504,CASE IH,FARMALL N 75,0,20.2981111,-102.5437321,0,0,0,1,0,0,0,0,1,0,0,0
178,AGROCISA,353738102814538,353738102814538,NEW HOLLAND AG,0,0,20.5503488,-102.628655,42,15,14,2,5,18,7,3,0,0,0,0
179,AGROCISA,353738102815121,353738102815121,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
180,AGROCISA,353738102816400,353738102816400,0,0,0,25.7104656,-100.5159735,0,0,0,0,0,0,0,0,0,0,0,0
181,AGROCISA,353738102817630,353738102817630,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
182,AGROCISA,353738102817697,353738102817697,NEW HOLLAND AG,WORKMASTER 40,0,20.5050185,-102.5826946,2,10,7,7,13,7,2,0,4,3,2,0
183,AGROCISA,353738102830484,353738102830484,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
184,AGROCISA,353738102832563,353738102832563,NEW HOLLAND AG,TT75,0,20.5161066,-102.6434471,59,45,56,20,68,28,8,91,30,8,0,0
185,AGROCISA,353738102832928,353738102832928,NEW HOLLAND AG,TT75,0,21.115113,-100.3354106,7,0,0,0,0,0,0,3,0,27,36,24
186,AGROCISA,353738102835715,353738102835715,0,0,0,25.6481308,-100.2907886,0,0,0,0,0,0,0,0,0,0,0,0
187,AGROCISA,353738102835848,353738102835848,0,0,0,20.3502436,-101.6730563,5,17,5,6,36,7,7,2,4,7,0,0
188,AGROCISA,353738102835863,353738102835863,CASE IH,FARMALL JX100,0,20.3293996,-101.6182861,212,98,43,82,154,45,52,12,2,15,67,117
189,AGROCISA,353738102836176,353738102836176,NEW HOLLAND AG,TT75,0,20.3712343,-102.9646418,103,54,45,43,68,80,51,23,21,32,53,97
190,AGROCISA,862407060120874,862407060120874,NEW HOLLAND AG,TT4.90,0,20.3141903,-102.2657186,0,58,76,133,168,69,30,57,11,116,80,61
191,AGROCISA,862407060122961,862407060122961,NEW HOLLAND AG,7610S HERENCIA,0,20.363282,-102.3735991,0,0,41,0,0,0,1,2,0,0,0,58
192,AGROCISA,862407060125618,862407060125618,NEW HOLLAND AG,WORKMASTER 40,0,20.4536275,-102.6785621,0,0,8,31,87,90,51,23,31,61,9,0
193,AGROCISA,862407060126699,862407060126699,NEW HOLLAND AG,TT4.80,0,21.6711748,-105.1286808,0,0,0,0,0,46,34,15,9,42,80,18
194,AGROCISA,862407060127507,862407060127507,NEW HOLLAND AG,TT4.90,0,20.1763325,-102.4311533,0,0,13,55,104,31,4,3,0,16,53,21
195,AGROCISA,862407060130055,862407060130055,NEW HOLLAND AG,6610S HERENCIA,0,19.4935241,-101.3210461,0,0,0,0,0,0,0,12,16,22,41,18
196,AGROCISA,862407060132481,862407060132481,NEW HOLLAND AG,TT4.80,0,20.6313378,-102.508658,0,23,39,25,21,20,19,17,14,20,21,19
197,AGROCISA,862407060133729,862407060133729,NEW HOLLAND AG,TT75,0,20.8152061,-103.0523543,0,0,0,0,0,0,0,0,0,0,0,0
198,AGROCISA,862407060135963,862407060135963,NEW HOLLAND AG,TT4.90,0,20.7280488,-101.7539571,0,0,0,20,99,60,15,11,12,5,43,43
199,AGROCISA,862407060136102,862407060136102,NEW HOLLAND AG,TT4.90,0,20.7501615,-101.5167845,11,8,36,0,49,18,7,10,1,25,81,45
200,AGROCISA,862407060136953,862407060136953,CASE IH,FARMALL JX90,0,20.487116,-101.6138861,0,0,0,1,1,0,0,0,0,3,1,28
201,AGROCISA,862407060139403,862407060139403,NEW HOLLAND AG,WORKMASTER 40,0,20.36676,-102.6588536,0,0,8,0,4,35,0,0,8,0,0,0
202,AGROCISA,862407060139544,862407060139544,CASE IH,35B,0,20.5824983,-102.4924368,0,0,0,0,0,0,0,23,29,28,15,10
203,AGROCISA,862407060139890,862407060139890,NEW HOLLAND AG,TD85F,0,19.8645333,-102.3799108,3,0,0,58,18,33,25,25,46,41,28,48
204,AGROCISA,862407060140245,862407060140245,CASE IH,FARMALL JX110,0,20.3263778,-102.3710833,0,0,0,91,75,9,1,8,14,98,80,57
205,AGROCISA,862407060142977,862407060142977,NEW HOLLAND AG,7610S HERENCIA,0,19.8409351,-102.3511051,0,0,0,0,0,0,81,78,62,44,44,77
206,AGROCISA,862407060147695,862407060147695,NEW HOLLAND AG,TD85F,0,20.4931098,-102.4589466,0,0,3,11,0,9,0,0,0,7,9,12
207,AGROCISA,862407060152984,862407060152984,CASE IH,FARMALL JX110,0,20.5981241,-103.788441,0,0,0,14,49,54,23,1,0,8,17,34
208,AGROCISA,862407060153677,862407060153677,NEW HOLLAND AG,TT4.80,0,20.4486288,-102.637568,0,4,13,21,25,70,1,1,15,16,4,17
209,AGROCISA,862407060154915,862407060154915,NEW HOLLAND AG,7610S HERENCIA,0,20.619968,-102.553104,3,0,0,26,17,14,62,40,40,1,14,6
210,AGROCISA,862407060155656,862407060155656,CASE IH,95JX,0,20.1135898,-102.6554348,0,0,0,0,0,0,0,0,0,0,0,0
211,AGROCISA,862407060156274,862407060156274,NEW HOLLAND AG,TT4.90,0,20.2785713,-102.3666441,0,0,4,34,32,10,2,3,2,16,33,13
212,AGROCISA,862407060156290,862407060156290,NEW HOLLAND AG,TT75,0,19.83963,-101.7620368,0,0,0,0,0,0,0,0,0,0,0,0
213,AGROCISA,862407060157603,862407060157603,NEW HOLLAND AG,TT75,0,19.1092993,-102.3645471,0,0,0,0,0,0,0,0,0,0,0,0
214,AGROCISA,862407060157751,862407060157751,NEW HOLLAND AG,TT4.90,0,20.2784305,-102.368337,0,0,0,0,0,0,0,27,13,80,94,44
215,AGROCISA,862407060158189,862407060158189,NEW HOLLAND AG,TT4.90,0,19.7623683,-102.7722795,0,0,0,0,0,9,14,1,13,7,3,3
216,AGROCISA,862407060158569,862407060158569,CASE IH,Farmall 50B,0,20.4998011,-102.5341606,0,0,17,10,27,5,9,2,13,17,29,15
217,AGROCISA,862407060158627,862407060158627,NEW HOLLAND AG,TT4.80,0,20.5935495,-102.5754171,0,0,0,9,47,27,7,2,18,34,4,32
218,AGROCISA,862407060159039,862407060159039,NEW HOLLAND AG,6610S HERENCIA,0,20.323447,-101.8497343,0,0,0,0,0,0,0,0,0,0,0,3
219,AGROCISA,862407060159773,862407060159773,NEW HOLLAND AG,6810,0,19.1651378,-102.7094688,0,0,0,2,10,55,74,48,62,41,35,56
220,AGROCISA,862407060161241,862407060161241,NEW HOLLAND AG,6610S HERENCIA,0,20.3085666,-101.5911405,0,0,0,0,0,0,0,0,0,0,0,90
221,AGROCISA,862407060161878,862407060161878,CASE IH,FARMALL JX110,0,20.3047958,-102.2873283,0,0,0,53,1,12,0,3,5,24,36,8
222,AGROCISA,862407060164195,862407060164195,NEW HOLLAND AG,TT4.90,0,20.7215765,-102.6381648,0,0,0,0,0,0,0,0,0,0,0,0
223,AGROCISA,862407060166695,862407060166695,NEW HOLLAND AG,TT4.90,0,20.2789168,-102.365873,0,0,7,43,75,34,6,12,17,26,34,18
224,AGROCISA,862407060168170,862407060168170,CASE IH,FARMALL JX110,0,20.3907421,-101.9237675,3,0,0,43,21,26,35,20,5,1,15,20
225,AGROCISA,862407060172263,862407060172263,NEW HOLLAND AG,7610S HERENCIA,0,25.6919428,-103.3781645,0,0,13,15,15,25,17,0,0,0,0,0
226,AGROCISA,862407061406843,862407061406843,NEW HOLLAND AG,TT4.90,0,20.320036,-102.2677496,0,0,0,0,0,0,0,0,1,0,0,70
227,AGROCISA,862407061407452,862407061407452,NEW HOLLAND AG,TT4.90,0,21.050957,-101.7114463,0,0,0,0,0,0,2,1,18,48,35,34
228,AGROCISA,862407061438614,862407061438614,NEW HOLLAND AG,TS6.125,0,20.75324,-102.4259475,0,0,0,0,0,0,0,0,0,0,0,64
229,AGROCISA,862407061468165,862407061468165,NEW HOLLAND AG,7810,0,20.8816485,-101.8507755,0,0,0,0,0,0,0,0,0,0,0,0
230,AGROCISA,862407061476234,862407061476234,NEW HOLLAND AG,TT4.90,0,19.4552061,-98.4110931,0,0,0,0,0,0,0,29,7,4,2,9
231,AGROCISA,862407061477059,862407061477059,CASE IH,FARMALL JX100,0,20.27335,-100.7515123,0,0,0,0,27,99,102,30,2,7,16,75
232,AGROCISA,862407061484360,862407061484360,CASE IH,FARMALL JX100,0,20.544734,-102.787299,0,0,0,0,0,0,3,3,3,8,38,7
233,AGROCISA,862407061484972,862407061484972,NEW HOLLAND AG,TT4.80,0,20.6337755,-102.5119986,0,0,0,0,0,0,69,50,49,68,51,54
234,AGROCISA,862407061486555,862407061486555,NEW HOLLAND AG,TT4.90,0,20.3066573,-102.344673,0,0,0,0,0,0,7,6,0,0,34,45
235,AGROCISA,862407061487819,862407061487819,NEW HOLLAND AG,TS6.110,0,20.4704756,-102.177354,0,0,0,0,0,0,0,0,0,0,0,0
236,AGROCISA,862407061487868,862407061487868,CASE IH,FARMALL JX90,0,20.8733201,-101.5353295,0,0,0,0,0,0,0,0,0,0,0,0
237,AGROCISA,862407061488064,862407061488064,NEW HOLLAND AG,TT4.90,0,20.6896391,-102.691721,0,0,0,0,0,0,1,0,0,0,0,0
238,AGROCISA,862407061490391,862407061490391,NEW HOLLAND AG,TT4.90,0,20.2597543,-102.5923841,0,0,0,0,0,0,6,4,3,11,29,41
239,AGROCISA,862407061490540,862407061490540,NEW HOLLAND AG,TT4.90,0,21.5660696,-101.3603841,0,0,0,0,0,0,43,50,9,41,25,19
240,AGROCISA,862407061490755,862407061490755,NEW HOLLAND AG,WORKMASTER 40,0,20.262024,-102.387959,0,0,0,0,0,0,1,52,101,99,68,40
241,AGROCISA,862407061496141,862407061496141,NEW HOLLAND AG,TT4.90,0,20.1236085,-102.6059601,0,0,0,0,0,0,1,0,0,1,0,13
242,AGROCISA,862407061496356,862407061496356,CASE IH,FARMALL JX100,0,19.9125688,-100.3618171,0,0,0,26,54,7,0,0,0,0,1,9
243,AGROCISA,862407061496745,862407061496745,NEW HOLLAND AG,TS6.110,0,20.7917541,-102.7747013,0,0,0,0,0,0,0,0,0,0,0,0
244,AGROCISA,862407061504530,862407061504530,NEW HOLLAND AG,TT4.90,0,20.1486321,-102.764629,0,0,0,0,0,0,1,0,2,0,17,2
245,AGROCISA,862407061504548,862407061504548,NEW HOLLAND AG,TT75,0,21.8905686,-103.749233,0,0,0,0,0,0,0,0,49,34,49,46
246,AGROCISA,862407061504738,862407061504738,NEW HOLLAND AG,7610S HERENCIA,0,19.6475165,-102.2980315,0,0,0,0,0,0,0,20,101,84,34,9
247,AGROCISA,862407061505297,862407061505297,NEW HOLLAND AG,TS6.140,0,20.5539175,-102.8020975,0,0,0,0,0,0,0,0,0,0,55,99
248,AGROCISA,862407061511279,862407061511279,CASE IH,FARMALL JX110,0,20.2948293,-101.8833241,0,0,0,0,0,0,3,1,1,11,27,37
249,AGROCISA,862407061518225,862407061518225,NEW HOLLAND AG,TS6.120 ELITE,0,20.0588165,-102.2399005,0,3,0,0,0,18,0,0,0,0,0,0
250,AGROCISA,862407061527895,862407061527895,NEW HOLLAND AG,TT75,0,20.620343,-102.5528686,0,0,0,0,0,0,0,0,20,35,0,0
251,AGROCISA,862407061527903,862407061527903,CASE IH,110A,0,20.177287,-101.437889,0,0,0,0,0,12,0,0,0,0,0,0
252,AGROCISA,862407061530568,862407061530568,NEW HOLLAND AG,6810,0,19.3353746,-99.9846765,0,0,0,0,0,32,78,92,0,0,17,47
253,AGROCISA,862407061530675,862407061530675,NEW HOLLAND AG,7610S HERENCIA,0,20.9277896,-101.4493853,0,0,0,0,0,0,0,0,0,0,1,0
254,AGROCISA,862407061545533,862407061545533,CASE IH,FARMALL JX90,0,20.2592545,-101.6268116,0,0,0,0,0,0,0,0,0,0,49,1
255,AGROCISA,862407061553800,862407061553800,NEW HOLLAND AG,7810,0,20.1372631,-101.8558331,0,0,0,0,0,0,0,0,0,0,0,17
256,AGROCISA,862407061554055,862407061554055,NEW HOLLAND AG,WORKMASTER 40,0,20.2595258,-102.3878073,0,0,0,0,0,0,0,0,0,0,0,0
257,AGROCISA,862407061554071,862407061554071,NEW HOLLAND AG,TS6.140,0,20.6807911,-102.5061555,0,0,0,0,0,0,0,0,0,45,86,0
258,AGROCISA,862407061554113,862407061554113,NEW HOLLAND AG,TT4.90,0,20.3769575,-102.4522578,0,0,0,0,0,0,0,0,0,0,0,0
259,AGROCISA,862407061559864,862407061559864,CASE IH,FARMALL JX110,0,20.979633,-101.8292625,0,0,0,0,0,0,59,45,58,38,24,23
260,AGROCISA,862407061562447,862407061562447,NEW HOLLAND AG,6810,0,20.6935241,-102.0683996,0,0,0,0,0,0,0,7,1,0,7,63
261,AGROCISA,862407061566992,862407061566992,CASE IH,FARMALL JX110,0,20.2837338,-102.3383433,0,0,0,0,0,0,0,0,0,0,5,13
262,AGROCISA,862407061575514,862407061575514,NEW HOLLAND AG,7610S HERENCIA,0,20.7921965,-101.3309248,0,0,0,0,0,0,1,31,66,61,24,76
263,AGROCISA,862407061585414,862407061585414,CASE IH,95JX,0,19.2708996,-97.6856086,0,0,0,0,0,0,0,0,0,0,0,0
264,AGROCISA,862407061585893,862407061585893,NEW HOLLAND AG,TS6.140 ELITE,0,19.8683683,-102.2035891,0,0,0,0,0,0,0,0,0,0,0,0
265,AGROCISA,862407061589002,862407061589002,CASE IH,FARMALL JX110,0,20.348162,-101.6329276,0,0,0,0,0,0,0,0,0,0,0,3
266,AGROCISA,862407061589556,862407061589556,CASE IH,FARMALL JX110,0,20.02209,-102.3413465,0,0,0,0,0,0,0,0,0,0,0,0
267,AGROCISA,862407061591255,862407061591255,CASE IH,95JX,0,19.2700118,-97.6868703,0,0,0,0,0,0,0,0,0,0,0,0
268,AGROCISA,862407061593368,862407061593368,CASE IH,FARMALL JX110,0,19.7691108,-101.7422365,0,0,0,0,0,0,0,0,0,0,0,3
269,AGROCISA,862407061597245,862407061597245,NEW HOLLAND AG,7610S HERENCIA,0,20.1477286,-102.412674,0,0,0,0,0,0,0,0,0,0,0,0
270,AGROCISA,862407061603621,862407061603621,NEW HOLLAND AG,6610S HERENCIA,0,19.4908621,-101.2044348,0,0,0,0,0,0,0,0,0,0,0,0
271,AGROCISA,862407061618561,862407061618561,CASE IH,FARMALL JX110,0,19.9426455,-102.5530326,0,0,0,0,0,0,0,0,0,0,0,0
272,AGROCISA,862407061657122,862407061657122,NEW HOLLAND AG,7610S HERENCIA,0,20.3134678,-101.5723716,0,0,0,0,0,0,0,0,0,0,0,0
273,AGROCISA,862407061672592,862407061672592,CASE IH,95JX,0,20.9494728,-101.6577368,0,0,0,0,0,0,8,0,10,0,17,0
274,AGROCISA,862407061715888,862407061715888,CASE IH,FARMALL JX110,0,20.3345301,-101.6394481,0,0,0,0,0,0,0,0,0,0,0,87
275,AGROCISA,862407061724781,862407061724781,NEW HOLLAND AG,TS6000,0,20.8072626,-102.85221,0,0,0,0,0,0,0,17,36,27,22,38
276,AGROCISA,862407061724856,862407061724856,CASE IH,FARMALL JX100,0,20.2810975,-101.4779933,0,0,0,0,0,0,0,0,0,0,38,68
277,AGROCISA,862407061729772,862407061729772,CASE IH,FARMALL JX100,0,19.8526451,-103.1308948,0,0,0,0,0,0,0,0,0,0,0,0
278,AGROCISA,862407061740894,862407061740894,CASE IH,FARMALL JX100,0,19.8335318,-102.6381105,0,0,0,0,0,0,0,0,0,0,0,0
279,AGROCISA,862407061813899,862407061813899,NEW HOLLAND AG,6810,0,20.0387208,-103.6865933,0,0,0,0,0,0,0,0,0,0,0,0
280,AGROCISA,862407061846972,862407061846972,CASE IH,95JX,0,19.2619233,-97.6710601,0,0,0,0,0,0,0,0,0,0,0,0
281,AGROCISA,862407061850990,862407061850990,CASE IH,95JX,0,20.6755816,-101.1557503,0,0,0,0,0,0,0,0,0,0,0,0
282,AGROCISA,862407061867069,862407061867069,NEW HOLLAND AG,6610S HERENCIA,0,20.3990083,-102.8533666,0,0,0,0,0,0,0,0,0,0,0,0
283,AGROCISA,862407061867671,862407061867671,NEW HOLLAND AG,7610S HERENCIA,0,21.2997851,-102.1260036,0,0,0,0,0,0,0,0,0,0,0,6
284,AGROCISA,862407062047547,862407062047547,NEW HOLLAND AG,7610S HERENCIA,0,20.5880745,-102.1434858,0,0,0,0,0,0,0,0,0,0,0,0
285,AGROCISA,862407062055078,862407062055078,NEW HOLLAND AG,6610S HERENCIA,0,19.339075,-101.4115421,0,0,0,0,0,0,0,0,0,0,0,0
286,AGROCISA,862407062055425,862407062055425,NEW HOLLAND AG,7610S HERENCIA,0,20.3624853,-101.455529,0,0,0,0,0,0,0,0,0,0,0,0
287,AGROCISA,862407062065549,862407062065549,CASE IH,95JX,0,20.6014621,-102.7421986,0,0,0,0,0,0,0,0,0,0,0,0
288,AGROCISA,862407062096817,862407062096817,CASE IH,95JX,0,21.0259141,-101.7699828,0,0,0,0,0,0,0,0,0,0,0,0
289,AGROCISA,862407062116821,862407062116821,NEW HOLLAND AG,TS6.140 ELITE,0,20.5456153,-102.7068945,0,0,0,0,0,0,0,0,0,11,61,171
290,AGROCISA,862407062126879,862407062126879,NEW HOLLAND AG,7610S HERENCIA,0,20.3987371,-101.9989041,0,0,0,0,0,0,0,0,0,0,0,0
291,AGROCISA,862407062127083,862407062127083,NEW HOLLAND AG,TS6.120 ELITE,0,20.3561988,-102.0607641,0,0,0,0,0,0,0,0,0,0,0,0
292,AGROCISA,862407062127125,862407062127125,NEW HOLLAND AG,7610S HERENCIA,0,20.9209531,-101.5469653,0,0,0,0,0,0,0,0,0,0,0,0
293,AGROCISA,862407062133826,862407062133826,NEW HOLLAND AG,7610S HERENCIA,0,21.2279181,-102.329992,0,0,0,0,0,0,0,0,0,0,0,0
294,AGROCISA,862407062145101,862407062145101,NEW HOLLAND AG,7610S HERENCIA,0,19.4260956,-100.0926003,0,0,0,0,0,0,0,0,0,0,0,0
295,AGROCISA,862407062146307,862407062146307,CASE IH,FARMALL JX110,0,20.1222405,-99.3531903,0,0,0,0,0,0,0,0,0,0,0,0
296,AGROCISA,862407062146661,862407062146661,NEW HOLLAND AG,7610S HERENCIA,0,20.2984623,-102.5444161,0,0,0,0,0,0,0,0,0,0,0,0
297,AGROCISA,862407062166420,862407062166420,NEW HOLLAND AG,7610S HERENCIA,0,19.5772368,-100.1233018,0,0,0,0,0,0,0,0,0,0,0,0
298,AGROCISA,862407062175504,862407062175504,NEW HOLLAND AG,TS6.120,0,20.6017386,-102.5450936,0,0,0,0,0,0,0,0,0,0,0,0
299,AGROCISA,862407062212133,862407062212133,NEW HOLLAND AG,7610S HERENCIA,0,20.376301,-102.929199,0,0,0,0,0,0,0,0,0,0,0,0
300,AGROCISA,862407062224575,862407062224575,NEW HOLLAND AG,7610S HERENCIA,0,21.0894395,-102.7974211,0,0,0,0,0,0,0,0,0,0,0,0
301,AGROCISA,862407062237528,862407062237528,NEW HOLLAND AG,7610S HERENCIA,0,20.298277,-102.5437391,0,0,0,0,0,0,0,0,0,0,0,0
302,AGROCISA,862407062241520,862407062241520,NEW HOLLAND AG,7610S HERENCIA,0,20.201637,-102.2806521,0,0,0,0,0,0,0,0,0,0,0,0
303,AGROCISA,862407062268234,862407062268234,NEW HOLLAND AG,7610S HERENCIA,0,21.3520808,-102.2738193,0,0,0,0,0,0,0,0,0,0,0,0
304,AGROCISA,862407062275189,862407062275189,CASE IH,FARMALL JX90,0,19.9861481,-103.2328245,0,0,0,0,0,0,0,0,0,0,0,0
305,AGROCISA,862407062311356,862407062311356,NEW HOLLAND AG,7610S HERENCIA,0,21.238668,-100.7526246,0,0,0,0,0,0,0,0,0,0,0,0
306,AGROCISA,862407062811488,862407062811488,NEW HOLLAND AG,TS6.120,0,20.3482658,-101.6326098,0,0,0,0,0,0,0,0,0,0,0,0
307,AGROCISA,862407062816123,862407062816123,NEW HOLLAND AG,7610S HERENCIA,0,21.1431651,-102.689226,0,0,0,0,0,0,0,0,0,0,0,0
308,AGROCISA,862407062830868,862407062830868,NEW HOLLAND AG,7610S HERENCIA,0,20.2984535,-102.5443878,0,0,0,0,0,0,0,0,0,0,0,0
309,AGROCISA,862407062831908,862407062831908,NEW HOLLAND AG,6610S HERENCIA,0,21.0541855,-102.139161,0,0,0,0,0,0,0,0,0,0,0,0
310,AGROCISA,862407062843234,862407062843234,CASE IH,FARMALL JX110,0,20.5251493,-101.4631688,0,0,0,0,0,0,0,0,0,0,0,0
311,AGROCISA,862407062845288,862407062845288,NEW HOLLAND AG,7610S HERENCIA,0,21.2897258,-102.2426163,0,0,0,0,0,0,0,0,0,0,0,0
312,AGROCISA,862407062849272,862407062849272,NEW HOLLAND AG,6610S HERENCIA,0,21.0467728,-104.1601666,0,0,0,0,0,0,0,0,0,0,0,0
313,AGROCISA,862407062850593,862407062850593,NEW HOLLAND AG,7610S HERENCIA,0,21.029229,-102.645412,0,0,0,0,0,0,0,0,0,0,0,19
314,AGROCISA,862407062852995,862407062852995,NEW HOLLAND AG,7610S HERENCIA,0,19.1506756,-99.6476741,0,0,0,0,0,0,0,0,0,0,0,0
315,AGROCISA,862407062862879,862407062862879,NEW HOLLAND AG,TS6.120 ELITE,0,20.7534125,-102.4257845,0,0,0,0,0,0,0,0,0,0,0,85
316,AGROCISA,862407062864727,862407062864727,NEW HOLLAND AG,TS6.120 ELITE,0,20.3947715,-101.9419586,0,0,0,0,0,0,0,0,0,0,0,0
317,AGROCISA,862407062886902,862407062886902,CASE IH,FARMALL JX110,0,20.328926,-101.5083381,0,0,0,0,0,0,0,0,0,0,0,0
318,AGROCISA,862407062929298,862407062929298,NEW HOLLAND AG,TS6.120,0,20.632877,-102.564189,0,0,0,0,0,0,0,0,0,0,0,0
319,AGROCISA,862407062935212,862407062935212,NEW HOLLAND AG,TS6.120 ELITE,0,19.6358833,-103.3957838,0,0,0,0,0,0,0,0,0,0,0,0
320,AGROCISA,862407062935741,862407062935741,NEW HOLLAND AG,6610S HERENCIA,0,19.378983,-101.9388165,0,0,0,0,0,0,0,0,0,0,0,0
321,AGROCISA,862407062940246,862407062940246,CASE IH,FARMALL JX110,0,20.2037501,-101.9411493,0,0,0,0,0,0,0,0,0,0,0,0
322,AGROCISA,862407062943554,862407062943554,NEW HOLLAND AG,6610S HERENCIA,0,21.0464616,-104.1595011,0,0,0,0,0,0,0,0,0,0,0,0
323,AGROCISA,862407062945732,862407062945732,NEW HOLLAND AG,6610S HERENCIA,0,20.2982813,-102.5437575,0,0,0,0,0,0,0,0,0,0,0,0
324,AGROCISA,862407062953181,862407062953181,NEW HOLLAND AG,TS6.120 ELITE,0,19.611064,-102.2359043,0,0,0,0,0,0,0,0,0,0,0,25
325,AGROCISA,862407063617330,862407063617330,NEW HOLLAND AG,6610S HERENCIA,0,20.3889276,-102.9242331,0,0,0,0,0,0,0,0,0,0,0,0
326,AGROCISA,865640063346008,865640063346008,NEW HOLLAND AG,6610S HERENCIA,0,20.4729743,-102.4921135,0,0,3,11,1,0,14,8,6,6,2,0
327,AGROCISA,865640063367764,865640063367764,NEW HOLLAND AG,TS6.120,0,20.9666943,-101.8708,10,10,80,101,43,24,5,32,13,44,52,16
328,AGROCISA,865640063371899,865640063371899,NEW HOLLAND AG,TS6.120,0,20.2076086,-102.2932185,81,49,19,71,73,73,1,11,32,87,41,55
329,AGROCISA,866016061324900,866016061324900,NEW HOLLAND AG,7610S HERENCIA,0,20.5964323,-102.605652,0,0,14,17,26,20,14,19,13,1,1,0
330,AGROCISA,866016061326996,866016061326996,NEW HOLLAND AG,TT4.90,0,20.251786,-101.8913485,0,0,0,0,0,0,0,2,0,0,0,0
331,AGROCISA,866016064314726,866016064314726,CASE IH,FARMALL JX110,0,20.2393056,-101.2876753,0,3,25,7,34,0,0,0,0,11,21,4
332,AGROCISA,866016064316317,866016064316317,CASE IH,1150M,0,20.4979573,-100.8261736,0,0,32,24,9,16,18,21,19,11,9,48
333,AGROCISA,866016064316382,866016064316382,NEW HOLLAND AG,TT4.80,0,20.755169,-102.7621018,0,0,5,11,10,16,4,1,2,7,5,5
334,AGROCISA,866016064320913,866016064320913,NEW HOLLAND AG,TT4.80,0,20.4513283,-103.1410695,0,14,16,23,88,68,27,3,1,4,96,89
335,AGROCISA,866016064321721,866016064321721,NEW HOLLAND AG,TT4.80,0,19.042552,-102.3154778,0,0,0,0,5,0,0,0,0,8,7,0
336,AGROCISA,866016064400921,866016064400921,CASE IH,FARMALL JX90,0,20.8836105,-101.9242543,6,0,1,69,112,63,33,32,10,63,68,90
337,AGROCISA,866016064408353,866016064408353,NEW HOLLAND AG,7810,0,20.9929548,-102.4558251,0,0,0,0,0,0,0,0,1,0,3,56
338,AGROCISA,866016064443186,866016064443186,CASE IH,FARMALL JX90,0,20.3298168,-101.5777531,0,0,12,29,8,1,0,0,1,0,5,0
339,AGROCISA,866016064451551,866016064451551,CASE IH,FARMALL JX100,0,19.98818,-102.6181018,149,78,48,35,137,154,19,3,1,15,39,106
340,AGROCISA,866016064466880,866016064466880,CASE IH,FARMALL JX100,0,19.7746918,-101.0454331,6,0,23,19,24,3,0,0,0,0,0,33
341,AGROCISA,866016064469975,866016064469975,NEW HOLLAND AG,TT4.90,0,20.094249,-101.5280335,0,0,0,0,3,14,11,6,0,0,1,21
342,AGROCISA,866016064473639,866016064473639,NEW HOLLAND AG,TT75,0,19.4725793,-99.9618811,58,0,0,0,0,0,0,0,0,0,0,0
343,AGROCISA,866016064478802,866016064478802,NEW HOLLAND AG,7810,0,20.9273205,-101.4493481,1,0,0,1,0,0,0,0,0,0,0,0
344,AGROCISA,866016064481137,866016064481137,NEW HOLLAND AG,6810,0,20.1248258,-103.2140741,0,0,0,2,0,24,1,4,2,0,12,24
