IMEI,Alias,Marca,Modelo,Configuracion,Fecha Alta,No. Serie,Distribuidor,Ciudad,Estado,Horometro,Odometro,Total,Cerrados,C.Fuera,Pendientes,50,300,600,900,1200,1500,1800,2100,2400,Latitud,Longitud,Combustible,Distancia,Vel. Maxima (kph),Vel. Promedio (kph),T. Encendido (hrs),T. Apagado (hrs),intervalos_con_info,intervalos_sin_info,edad_equipo
353738100851474,48-P022537-6610,NEW HOLLAND AG,6610S,2WD,2020-12-02,S24436M-8070485,MADISAGRAL,Atitalaquia,Hidalgo,1799.64,573.17,9,2,1,7,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,CerradaFuera,,,20.0909255,-99.2396528,0.0,0.0,0,0.0,0.0,24.0,7,2,6.0
353738100851482,375148M/MAD. MTY,NEW HOLLAND AG,6610S,2WD,2021-07-19,375148M-NE154389,MADISAGRAL,Doctor Gonzalez,Nuevo Leon,1410.81,0.0,7,0,0,7,,Pendiente,Pendiente,Pendiente,PorVencer,,,,,25.7347088,-99.8296338,0.0,0.0,0,0.0,0.0,24.0,4,5,5.0
353738100851508,77000/TRAC.GDL,JOHN DEERE,5076 EF,Desconocido,2021-01-18,J458741214,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100851516,Gusi 001,NEW HOLLAND AG,6810,4WD,2021-07-19,5800079M,ATC,Tamuin,San Luis Potosi,6593.23,363.76,49,29,15,20,,,,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,21.9193931,-98.7481548,0.0,0.0,0,0.0,0.0,24.0,5,4,5.0
353738100851888,Pascuali Dorio,CASE IH,FARMALL JX90,2WD ROPS,2021-07-19,Desconocido,ATC,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,409.36,1.58,2,0,2,2,CerradaFuera,CerradaFuera,,,,,,,,21.2913026,-100.797689,0.0,0.0,0,0.0,0.0,24.0,2,7,5.0
353738100851896,UUMBAL-KUBOTA-353738100851896,Desconocido,Desconocido,Desconocido,2022-07-19,Desconocido,ATC,Palenque,Chiapas,5778.78,4392.5,0,0,0,0,,,,,,,,,,17.6218343,-91.9105411,0.0,0.0,0,0.0,0.0,24.0,0,9,4.0
353738100852183,85-P022605-7610S,NEW HOLLAND AG,7610S,2WD,2021-07-19,S57000M-8071909,MADISAGRAL,Ignacio de la Llave,Veracruz de Ignacio de la Llave,1409.07,25.28,3,2,0,1,Cerrada,Cerrada,Pendiente,,,,,,,18.687986,-96.2038561,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738100852886,353738100852886,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738100852894,ATC,NEW HOLLAND AG,Desconocido,Desconocido,2021-06-04,602341376,ATC,Acatlan de Perez Figueroa,Oaxaca,2402.29,101.33,0,0,0,0,,,,,,,,,,18.5968895,-96.4088965,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100853199,5800056M/MAD PACHUCA,NEW HOLLAND AG,6810,4WD,2021-07-19,5800056M-727254767,MADISAGRAL,El Arenal,Hidalgo,4.27,25.03,0,0,0,0,,,,,,,,,,20.2153453,-98.9613075,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100853660,353738100853660,Desconocido,Desconocido,Desconocido,2023-01-10,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,3.0
353738100854841,5800013/MTM,NEW HOLLAND AG,6810,4WD,2021-07-19,5800013M,MTM,Yautepec,Morelos,1172.71,1044.49,0,0,0,0,,,,,,,,,,18.9030658,-99.0364028,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100867736,353738100867736,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100911336,ZLBE01148,CASE IH,105,Desconocido,2021-07-19,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,27.4898251,-99.5133213,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738100917283,353738100917283,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100917317,ARBSA-R- NH09442M-353738100917317,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2020-11-25,NH09442M,ARBSA,San Luis Rio Colorado,Sonora,4968.95,288.24,11,2,5,9,,,CerradaFuera,Cerrada,Cerrada,,,,,32.4012691,-114.9711116,0.0,0.0,0,0.0,0.0,24.0,3,6,6.0
353738100917408,353738100917408,NEW HOLLAND AG,BOOMER 25,4WD,2020-10-22,2255000059,TRACSAGRAL,San Juan de los Lagos,Jalisco,134.51,0.0,1,0,0,1,Pendiente,,,,,,,,,21.2945273,-102.2686823,0.0,0.0,0,0.0,0.0,24.0,1,8,6.0
353738100917424,ALTENOS - B80C-1 - NKJ0B80CHNKH30369,NEW HOLLAND CE,B80C,2WD,2023-10-24,NKJ0B80CHNKH30369,altenos,Tampico,Tamaulipas,4553.72,301.02,6,0,3,6,,,,,,,,,,22.1963063,-97.7915488,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738100917432,MADISA 05,NEW HOLLAND AG,6810,2WD,2021-06-04,5800248M-727268239,MADISAGRAL,Acultzingo,Veracruz de Ignacio de la Llave,5804.24,60.48,4,0,4,4,,,,,,,,,,18.724289,-97.286228,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100917481,ATC - LA PALMA - 353738100917481,NEW HOLLAND AG,6610S,4WD,2021-07-19,HFJ1987412,ATC,Acambaro,Guanajuato,3137.77,7.13,7,0,6,7,,,,,,,,CerradaFuera,CerradaFuera,20.0535105,-100.8014081,0.0,0.0,0,0.0,0.0,24.0,2,7,5.0
353738100917499,TRACSA - 370041,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,TRACSAGRAL,Zapotlan el Grande,Jalisco,4681.47,11426.73,0,0,0,0,,,,,,,,,,19.7065471,-103.4867348,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100917663,ATN - YLG679368,NEW HOLLAND AG,SPEEDROWER 200,Desconocido,2021-06-04,YLG679368,ATN,San Pedro,Coahuila de Zaragoza,3172.0,395.54,0,0,0,0,,,,,,,,,,25.7402243,-103.0963263,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100917739,ARBOURS - CF03466M,CASE IH,140 Puma,Desconocido,2022-05-24,CF03466M,ARBSA,Ciudad Obregon,Sonora,5407.01,61.05,2,1,0,1,Pendiente,Cerrada,,,,,,,,27.4812171,-109.931899,0.0,0.0,0,0.0,0.0,24.0,2,7,4.0
353738100917747,353738100917747,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100936226,R-TRACSA-NHS507319M,NEW HOLLAND AG,7610S,4WD,2022-04-13,S507319M,TRACSAGRAL,Purisima del Rincon,Guanajuato,4129.28,64.52,10,5,0,5,,,,,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,20.8275078,-101.9905196,0.0,0.0,0,0.0,0.0,24.0,5,4,4.0
353738100936242,353738100936242,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.0141883,-105.2135353,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100936333,353738100936333,NEW HOLLAND AG,TT75,Desconocido,2020-10-22,T050577M,TRACSAGRAL,Tlajomulco de Zuniga,Jalisco,138.98,18.27,0,0,0,0,,,,,,,,,,20.4212578,-103.3899091,0.0,0.0,0,0.0,0.0,24.0,0,9,6.0
353738100941879,85-P007431-FARMALL105,CASE IH,105,Desconocido,2021-07-19,ZEJL13348,MADISAGRAL,El Marques,Queretaro,371.14,2.98,12,0,0,12,,,,,,,,,,20.7507901,-100.279257,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100941952,ATS - TT75,NEW HOLLAND AG,TT75,FWD,2021-07-19,NH049475M,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738100941994,Emmanuel Mtz -353738100941994,Desconocido,Desconocido,Desconocido,,HFJ184452,SAMSA,Los Reyes,Michoacan de Ocampo,0.0,0.0,0,0,0,0,,,,,,,,,,19.5812165,-102.3210326,0.0,0.0,0,0.0,0.0,24.0,0,9,
353738100942117,HFJ180847,NEW HOLLAND AG,7610S HERENCIA,LODERO,2021-06-04,S55808M,ATC,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,2485.57,10557.16,17,1,9,16,,,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,21.1130771,-100.7296465,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738100942521,28 GUSI,JOHN DEERE,5415,Desconocido,2021-07-19,P05415X005648,ATC,Tamuin,San Luis Potosi,1114.06,0.0,0,0,0,0,,,,,,,,,,21.9336168,-98.5219433,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100942646,DIMAPESA - NMAH25531,CASE CE,580N,Desconocido,2021-10-29,NMAH25531,DIMAPESA,Conkal,Yucatan,4000.42,139.83,0,0,0,0,,,,,,,,,,21.1358476,-89.6494936,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100942687,ENAGRI-B80CLNKH30368-353738100942687,NEW HOLLAND CE,B80C,2WD,2020-11-04,NKJ0B80CLNKH30368,Desconocido,Desconocido,Desconocido,0.0,0.0,4,0,0,4,,,,,,,,,,24.5805183,-107.5421008,0.0,0.0,0,0.0,0.0,0.0,0,9,6.0
353738100942703,CASE 110 A (TEC),CASE IH,110A,"2wd, 4WD, ROPs, Cabina",2023-10-19,CF03293M,ARBSA,Pedro Escobedo,Queretaro,8466.96,63.74,30,0,3,30,,,,,,,,,,20.5348731,-100.2117106,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738100942851,UMMBAL,NEW HOLLAND AG,6610S,2WD,2022-06-04,S56088M,ATC,Palenque,Chiapas,5503.79,12369.32,15,5,9,10,,,,,,,,,,17.7472673,-91.8500875,0.0,0.0,0,0.0,0.0,24.0,0,9,4.0
353738100943073,211759 (6610)/MAD. SUR,NEW HOLLAND AG,6610S,2WD,2021-06-04,S35471M-8054235,MADISAGRAL,San Juan de Guadalupe,Durango,646.26,3326.27,5,2,0,3,,Cerrada,Cerrada,,,,,,,24.1241243,-102.9021835,0.0,0.0,0,0.0,0.0,24.0,2,7,5.0
353738100943081,227971/MAD. SUR,NEW HOLLAND AG,6610S,2WD,2021-07-19,S35960M-8065565,MADISAGRAL,Carmen,Campeche,4349.85,19286.36,22,0,0,22,,,,,,,,,Pendiente,18.3226138,-91.3667523,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738100943446,ATS - JX100,CASE IH,FARMALL JX100,4WD,2022-06-08,Desconocido,ATS,San Juan Bautista Tuxtepec,Oaxaca,2601.98,62.61,0,0,0,0,,,,,,,,,,18.0809645,-95.9740051,0.0,0.0,0,0.0,0.0,24.0,0,9,4.0
353738100943461,207676 (6610)/MAD SUR,NEW HOLLAND AG,TS6000,Desconocido,2020-11-03,H11101M-8054449,MADISAGRAL,Cuitlahuac,Veracruz de Ignacio de la Llave,11.78,1249.52,5,0,0,5,,,,,,,,,,18.8319128,-96.804579,0.0,0.0,0,0.0,0.0,24.0,0,9,6.0
353738100943479,353738100943479,John Deere,Desconocido,Desconocido,2021-06-04,1T83520WAB0100974,ATC,Tonaya,Jalisco,14426.17,6055.21,0,0,0,0,,,,,,,,,,19.7470901,-104.1962675,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100943511,353738100943511,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100943537,7610S 2WD-5,NEW HOLLAND AG,7610S,2WD,2021-07-19,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,19,0,8,19,,,,,,,,,,23.8990221,-106.928809,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738100943586,353738100943586,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100943677,222394/ MAD SUR,NEW HOLLAND AG,6610S,2WD,2021-07-19,NH08175M-001574130,MADISAGRAL,Acatlan,Hidalgo,750.51,27.24,4,0,0,4,Pendiente,Pendiente,Pendiente,,,,,,,20.1417423,-98.483629,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738100943875,MADISA-R-T049660M-353738100943875,NEW HOLLAND AG,TT75,2WD R30/R38,2022-05-04,T049660M-715329906,MADISAGRAL,Ciudad Valles,San Luis Potosi,4639.61,37.09,6,0,1,6,,Pendiente,,,,,,,,21.943396,-99.2368876,0.0,0.0,0,0.0,0.0,24.0,1,8,4.0
353738100946209,AT6 - Rancho Tepames Persa,NEW HOLLAND AG,TT75,FWD,2021-07-19,T47559M,Desconocido,Desconocido,Desconocido,0.0,0.0,7,1,0,6,PorVencer,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,18.8842818,-103.8767825,0.0,0.0,0,0.0,0.0,0.0,7,2,5.0
353738100946431,353738100946431,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,ATC,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100946977,353738100946977,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,19.9439775,-98.0990176,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100949807,353738100949807,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100949864,EXPORTADORA SAN PABLO- 353738100949864,NEW HOLLAND AG,TS6.140,Desconocido,2021-08-18,NH09637M,ARBSA,San Luis Rio Colorado,Sonora,1597.73,9165.82,3,1,0,2,Pendiente,Pendiente,Cerrada,,,,,,,32.3613091,-114.9711621,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738100949898,ATS-353738100949898,NEW HOLLAND AG,7610S,4WD,2022-04-01,S507100M,ATS,San Juan Bautista Tuxtepec,Oaxaca,3721.74,16.7,13,2,11,11,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,18.0371381,-95.8873146,0.0,0.0,0,0.0,0.0,24.0,9,0,4.0
353738100949963,353738100949963,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100949989,JOHN DEERE- ATC,JOHN DEERE,6155J,Desconocido,2021-09-22,HFJ32145610,ATC,San Jose Iturbide,Guanajuato,14065.25,511.69,30,0,0,30,,,,,,,,,,21.0880875,-100.5882313,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100949997,353738100949997,JOHN DEERE,6140J,Desconocido,2023-05-23,353738100949997,ARBSA,San Luis Rio Colorado,Sonora,2320.88,230.54,0,0,0,0,,,,,,,,,,32.401268,-114.9720013,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738100950367,Mini Cargador,NEW HOLLAND AG,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,20.5940408,-100.411706,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100950441,353738100950441,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100950664,57027M/TEPSA,NEW HOLLAND AG,6610S,2WD,,57027M,TEPSA,Palmar de Bravo,Puebla,2529.08,418.56,10,6,3,4,,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,18.9123593,-97.5018706,0.0,0.0,0,0.0,0.0,24.0,8,1,
353738100950748,353738100950748,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,26.8376148,-109.534727,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100951084,353738100951084,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100951480,IAFSA - JJAM0280,CASE IH,Magnum 290,Desconocido,2021-10-05,JJAM0280VKRF03121,IAFSA,Valle Hermoso,Tamaulipas,4789.07,834.94,0,0,0,0,,,,,,,,,,25.631299,-97.8907861,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100951563,353738100951563,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738100951571,353738100951571,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,ATC,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100951704,353738100951704,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,ATC,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738100951860,AGTRAC - S57018M/TRAC.GDL,NEW HOLLAND AG,TS6.120,FWD 8X8 MS CABINA,2021-01-01,NH09227M,TRACSAGRAL,Villa Garcia,Zacatecas,5245.58,863.44,15,0,0,15,,,,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,22.2932766,-101.8122548,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738100951894,HFJ180527,NEW HOLLAND AG,7610S,LODERO,2020-10-29,S57018M,TRACSAGRAL,Villa Garcia,Zacatecas,1227.81,216.49,5,1,0,4,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,,,,,22.2743813,-101.8260453,0.0,0.0,0,0.0,0.0,24.0,5,4,6.0
353738100951936,353738100951936,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,27.5736513,-109.818539,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738100951944,P06603X003583,JOHN DEERE,6603,Desconocido,,P06603X003583,ATC,Tamuin,San Luis Potosi,971.25,7348.78,0,0,0,0,,,,,,,,,,21.8365598,-98.8278885,0.0,0.0,0,0.0,0.0,24.0,0,9,
353738100951951,CASE 90 (TEC),CASE IH,FARMALL JX75,4WD ROPS,2023-11-06,HFJ182273,ATC,Pedro Escobedo,Queretaro,5613.34,17.66,41,0,10,41,,,,,,,,,,20.5347585,-100.2121566,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738101212973,TRACSA-R-353738101212973,NEW HOLLAND AG,WORKMASTER 40,"FWD, ROPS",2023-09-07,LSM0W40RPP0310676,TRACSAGRAL,San Pedro Tlaquepaque,Jalisco,1985.72,0.5,0,0,0,0,,,,,,,,,,20.578309,-103.3428075,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738101213047,ATN - S402669M,NEW HOLLAND AG,Desconocido,2WD,2022-02-03,S402669M,ATN,San Pedro,Coahuila de Zaragoza,3003.06,455.52,8,3,0,5,Cerrada,Cerrada,Cerrada,EnProceso,Pendiente,Pendiente,Pendiente,PorVencer,,25.8111636,-102.9904971,0.0,0.0,0,0.0,0.0,24.0,8,1,4.0
353738101213054,ARBSA - S507692M,NEW HOLLAND AG,7610S HERENCIA,4WD,2022-03-23,S507692M-8089731,ARBSA,Huatabampo,Sonora,552.83,3462.56,2,1,0,1,EnProceso,Cerrada,,,,,,,,26.8168215,-109.6086778,0.0,0.0,0,0.0,0.0,24.0,2,7,4.0
353738101213161,TRACSA - S507749M,NEW HOLLAND AG,Desconocido,4WD,2022-04-25,S507749M,TRACSAGRAL,Fresnillo,Zacatecas,64.88,421.75,0,0,0,0,,,,,,,,,,23.1455476,-103.152106,0.0,0.0,0,0.0,0.0,24.0,0,9,4.0
353738101213195,TRACSA - 5800779M,NEW HOLLAND AG,7810,4WD,2022-06-10,5800779M,TRACSAGRAL,San Ignacio Cerro Gordo,Jalisco,553.27,14.81,87,0,0,87,Pendiente,Pendiente,,,,,,,,20.744888,-102.4550503,0.0,0.0,0,0.0,0.0,24.0,2,7,4.0
353738101213229,ATC - S507647M,NEW HOLLAND AG,7610S HERENCIA,4WD,2022-02-24,S507647M-8087475,ATC,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,3455.51,98.24,10,4,6,6,Cerrada,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,,CerradaFuera,21.0050915,-100.9583626,0.0,0.0,0,0.0,0.0,24.0,7,2,4.0
353738101213237,MADISA - T050429M-715379339,NEW HOLLAND AG,TT75,FWD,2023-05-30,T050429M-715379339,MADISAGRAL,Salinas Victoria,Nuevo Leon,708.97,118.99,1,0,0,1,,,Pendiente,,,,,,,26.1681026,-100.2296851,0.0,0.0,0,0.0,0.0,24.0,1,8,3.0
353738101213260,ALTENOS - S306355M,NEW HOLLAND AG,6610S HERENCIA,4WD,2022-02-22,S306355M-8088652,altenos,San Juan de los Lagos,Jalisco,2135.95,108.12,8,8,0,0,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,,21.1153195,-102.4470843,0.0,0.0,0,0.0,0.0,24.0,8,1,4.0
353738101213286,TAPSA - S306286M,NEW HOLLAND AG,6610S HERENCIA,4WD,2021-12-23,S306286M-8089751,TAPSA,San Nicolas Buenos Aires,Puebla,2667.58,1.65,9,0,3,9,EnProceso,EnProceso,CerradaFuera,CerradaFuera,Pendiente,CerradaFuera,Pendiente,Pendiente,Pendiente,19.1814066,-97.6282701,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738101213302,TEPSA - S402708M,NEW HOLLAND AG,Desconocido,2WD,2022-05-06,S402708M-8091931,TEPSA,Cuyoaco,Puebla,1401.07,7.69,0,0,0,0,,,,,,,,,,19.7136236,-97.6121671,0.0,1.49,11,3.96,0.49,23.51,0,9,4.0
353738101213310,353738101213310,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738101213351,ATN - S306325M,NEW HOLLAND AG,6610S HERENCIA,LODERO,2022-02-03,S306325M,ATN,Sierra Mojada,Coahuila de Zaragoza,188.0,823.69,1,0,0,1,Pendiente,,,,,,,,,26.9312963,-104.012761,0.0,0.0,0,0.0,0.0,24.0,1,8,4.0
353738101213377,AGROCISA - S507624M,NEW HOLLAND AG,7610S HERENCIA,4WD,2022-01-21,S507624M-8088730,AGROCISAGRAL,Lagos de Moreno,Jalisco,1610.55,14.41,6,1,5,5,CerradaFuera,CerradaFuera,CerradaFuera,Cerrada,CerradaFuera,CerradaFuera,,,,21.5225145,-101.922784,0.0,0.0,0,0.0,0.0,24.0,6,3,4.0
353738101213393,ATS - H101206M,NEW HOLLAND AG,TS6000,4WD,2022-04-04,H101206M-8087456,ATS,Bacalar,Quintana Roo,1930.56,0.0,7,1,5,6,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,Cerrada,CerradaFuera,Pendiente,,,18.4955778,-88.5933341,0.0,0.0,0,0.0,0.0,24.0,7,2,4.0
353738101213419,TEPSA - HFJ182849,CASE IH,FARMALL JX110,4WD ROPS,2021-12-30,HFJ182849-558967,TEPSA,Chignahuapan,Puebla,1958.94,22.71,7,1,4,6,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,Pendiente,Pendiente,,,19.6522461,-97.9172578,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738101213427,TRACSA - NH09869M,NEW HOLLAND AG,TS6.125,FWD 8X8 MS,2022-01-26,NH09869M,TRACSAGRAL,San Francisco de los Romo,Aguascalientes,3104.53,27.01,11,2,0,9,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,21.9929343,-102.1485001,0.0,0.0,0,0.0,0.0,24.0,9,0,4.0
353738101213435,TAPSA - HFJ182836,CASE IH,110JX,Desconocido,2021-12-28,HFJ182836-551646,TAPSA,Molcaxac,Puebla,3414.0,2.35,0,0,0,0,,,,,,,,,,18.50396,-97.8636045,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738101213641,MADISA - S204602M,NEW HOLLAND AG,6610S HERENCIA,2WD,2022-06-09,S204602M-8094033,MADISAGRAL,Cadereyta Jimenez,Nuevo Leon,299.39,0.0,2,0,1,2,Pendiente,CerradaFuera,,,,,,,,25.4700215,-99.9441538,0.0,0.0,0,0.0,0.0,24.0,2,7,4.0
353738101213682,353738101213682,NEW HOLLAND AG,7610S HERENCIA,4WD,2022-09-13,S508066M,ATN,Torreon,Coahuila de Zaragoza,1947.95,151.92,7,3,0,4,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,,,25.6597145,-103.3096115,0.0,0.0,0,0.0,0.0,24.0,7,2,4.0
353738101213732,TRACSA - S306508M,NEW HOLLAND AG,6610S HERENCIA,4WD,2022-09-15,S306508M,TRACSAGRAL,Tepalcatepec,Michoacan de Ocampo,5646.9,7.32,18,0,0,18,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,19.2103051,-102.6290845,97.83,48.45,35,4.73,8.99,15.01,8,1,4.0
353738101213765,AGROCISA - HFJ183044,CASE IH,FARMALL JX110,4WD CABINA,2022-03-10,HFJ183044-563754,AGROCISAGRAL,Romita,Guanajuato,632.29,109.39,3,0,3,3,CerradaFuera,CerradaFuera,CerradaFuera,,,,,,,20.8555808,-101.4426983,0.0,0.0,0,0.0,0.0,24.0,3,6,4.0
353738101213773,DASSA - S402735M,NEW HOLLAND AG,7610S HERENCIA,2WD,2022-06-09,S402735M-8093138,DASSA,Guasave,Sinaloa,1197.21,2.46,5,0,0,5,Pendiente,Pendiente,Pendiente,Pendiente,PorVencer,,,,,25.3036781,-108.4556466,0.0,0.0,0,0.0,0.0,24.0,5,4,4.0
